Data from 20250407_mbg_5_84_600uM_Absorbance__336__17-19-59-655.txt Node

Date: Mon Apr 07 17:19:59 CDT 2025
User: z670b875
Spectrometer: HR200277
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 5
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 5
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2110
>>>>>Begin Spectral Data<<<<<
185.005	0.46
185.359	1.18
185.714	-0
186.068	-0
186.423	-0
186.777	-0
187.131	0.04
187.486	1.41
187.84	0.29
188.194	0.26
188.549	0.36
188.903	0.43
189.257	0.71
189.612	1.18
189.966	-0
190.32	-0
190.674	-0
191.028	-0
191.383	-0
191.737	1.86
192.091	-0
192.445	-0
192.799	-0
193.153	1.83
193.507	-0
193.861	0.86
194.215	0.64
194.569	0.25
194.923	0.41
195.277	0.65
195.631	1.69
195.985	-0
196.339	0.43
196.693	0.29
197.047	0.22
197.401	0.24
197.755	0.34
198.109	0.21
198.462	0.23
198.816	0.19
199.17	0.23
199.524	0.16
199.878	0.14
200.231	0.27
200.585	0.32
200.939	0.36
201.292	0.31
201.646	0.3
202	0.28
202.353	0.27
202.707	0.27
203.061	0.21
203.414	0.24
203.768	0.19
204.121	0.15
204.475	0.1
204.828	0.08
205.182	0.08
205.535	0.07
205.889	0.08
206.242	0.11
206.596	0.1
206.949	0.04
207.302	0.08
207.656	0.07
208.009	0.08
208.362	0.12
208.716	0.16
209.069	0.2
209.422	0.14
209.776	0.14
210.129	0.16
210.482	0.01
210.835	0.03
211.188	0.08
211.542	0.1
211.895	0.07
212.248	0.08
212.601	0.06
212.954	0.06
213.307	0.09
213.66	0.09
214.013	0.1
214.366	0.29
214.719	0.32
215.072	0.26
215.425	0.25
215.778	0.31
216.131	0.31
216.484	0.31
216.837	0.27
217.19	0.34
217.543	0.36
217.896	0.33
218.249	0.33
218.602	0.32
218.954	0.28
219.307	0.27
219.66	0.29
220.013	0.24
220.365	0.26
220.718	0.26
221.071	0.23
221.424	0.23
221.776	0.25
222.129	0.22
222.481	0.24
222.834	0.22
223.187	0.22
223.539	0.15
223.892	0.16
224.244	0.14
224.597	0.14
224.949	0.11
225.302	0.11
225.654	0.11
226.007	0.15
226.359	0.11
226.712	0.15
227.064	0.18
227.417	0.23
227.769	0.25
228.121	0.26
228.474	0.31
228.826	0.32
229.178	0.35
229.53	0.35
229.883	0.36
230.235	0.42
230.587	0.43
230.939	0.43
231.292	0.47
231.644	0.47
231.996	0.47
232.348	0.46
232.7	0.49
233.052	0.5
233.404	0.53
233.757	0.53
234.109	0.53
234.461	0.54
234.813	0.56
235.165	0.57
235.517	0.6
235.869	0.63
236.221	0.66
236.572	0.68
236.924	0.71
237.276	0.73
237.628	0.78
237.98	0.8
238.332	0.84
238.684	0.85
239.035	0.87
239.387	0.89
239.739	0.91
240.091	0.93
240.442	0.96
240.794	0.96
241.146	0.98
241.498	1
241.849	1.03
242.201	1.05
242.553	1.07
242.904	1.1
243.256	1.13
243.607	1.15
243.959	1.17
244.31	1.19
244.662	1.24
245.013	1.26
245.365	1.27
245.716	1.29
246.068	1.28
246.419	1.3
246.771	1.31
247.122	1.31
247.473	1.33
247.825	1.34
248.176	1.34
248.527	1.33
248.879	1.33
249.23	1.34
249.581	1.34
249.933	1.35
250.284	1.34
250.635	1.33
250.986	1.33
251.337	1.31
251.689	1.29
252.04	1.28
252.391	1.26
252.742	1.24
253.093	1.22
253.444	1.19
253.795	1.16
254.146	1.14
254.497	1.1
254.848	1.07
255.199	1.04
255.55	1.01
255.901	0.97
256.252	0.94
256.603	0.91
256.954	0.88
257.305	0.85
257.656	0.83
258.007	0.8
258.357	0.78
258.708	0.76
259.059	0.74
259.41	0.72
259.761	0.7
260.111	0.68
260.462	0.67
260.813	0.65
261.163	0.64
261.514	0.63
261.865	0.61
262.215	0.6
262.566	0.59
262.917	0.58
263.267	0.58
263.618	0.57
263.968	0.56
264.319	0.56
264.669	0.55
265.02	0.55
265.37	0.54
265.721	0.54
266.071	0.53
266.422	0.53
266.772	0.52
267.122	0.52
267.473	0.52
267.823	0.51
268.173	0.51
268.524	0.5
268.874	0.5
269.224	0.49
269.574	0.48
269.925	0.48
270.275	0.47
270.625	0.47
270.975	0.46
271.326	0.46
271.676	0.45
272.026	0.45
272.376	0.44
272.726	0.44
273.076	0.43
273.426	0.43
273.776	0.43
274.126	0.42
274.476	0.42
274.826	0.42
275.176	0.41
275.526	0.41
275.876	0.4
276.226	0.39
276.576	0.39
276.926	0.38
277.276	0.37
277.625	0.37
277.975	0.36
278.325	0.36
278.675	0.35
279.025	0.34
279.374	0.34
279.724	0.33
280.074	0.33
280.424	0.32
280.773	0.32
281.123	0.31
281.473	0.31
281.822	0.31
282.172	0.3
282.521	0.3
282.871	0.29
283.221	0.29
283.57	0.28
283.92	0.28
284.269	0.27
284.619	0.27
284.968	0.26
285.317	0.26
285.667	0.26
286.016	0.25
286.366	0.25
286.715	0.25
287.064	0.24
287.414	0.24
287.763	0.24
288.112	0.23
288.462	0.23
288.811	0.23
289.16	0.22
289.509	0.22
289.859	0.22
290.208	0.21
290.557	0.21
290.906	0.21
291.255	0.2
291.604	0.2
291.954	0.19
292.303	0.19
292.652	0.18
293.001	0.18
293.35	0.17
293.699	0.17
294.048	0.16
294.397	0.16
294.746	0.15
295.095	0.15
295.444	0.14
295.793	0.14
296.141	0.14
296.49	0.13
296.839	0.13
297.188	0.13
297.537	0.12
297.886	0.12
298.234	0.12
298.583	0.11
298.932	0.11
299.281	0.11
299.629	0.11
299.978	0.1
300.327	0.1
300.675	0.1
301.024	0.1
301.373	0.1
301.721	0.09
302.07	0.09
302.418	0.09
302.767	0.09
303.115	0.09
303.464	0.09
303.812	0.08
304.161	0.08
304.509	0.08
304.858	0.08
305.206	0.08
305.555	0.08
305.903	0.08
306.251	0.07
306.6	0.07
306.948	0.07
307.296	0.07
307.645	0.07
307.993	0.07
308.341	0.07
308.689	0.07
309.038	0.06
309.386	0.06
309.734	0.06
310.082	0.06
310.43	0.06
310.778	0.06
311.127	0.06
311.475	0.06
311.823	0.06
312.171	0.06
312.519	0.05
312.867	0.05
313.215	0.05
313.563	0.05
313.911	0.05
314.259	0.05
314.607	0.05
314.955	0.05
315.303	0.05
315.65	0.05
315.998	0.05
316.346	0.05
316.694	0.04
317.042	0.04
317.389	0.04
317.737	0.04
318.085	0.04
318.433	0.04
318.78	0.04
319.128	0.04
319.476	0.04
319.823	0.04
320.171	0.04
320.519	0.04
320.866	0.03
321.214	0.03
321.561	0.03
321.909	0.03
322.257	0.03
