Data from 20250407_mbg_5_84_1000uM_Absorbance__6__10-29-46-925.txt Node

Date: Mon Apr 07 10:29:46 CDT 2025
User: z670b875
Spectrometer: HR200277
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 5
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 5
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2110
>>>>>Begin Spectral Data<<<<<
185.005	0.32
185.359	0.33
185.714	0.9
186.068	2.8
186.423	2.24
186.777	0.67
187.131	0.06
187.486	0.02
187.84	0.02
188.194	0.02
188.549	0.13
188.903	0.07
189.257	0.04
189.612	0.15
189.966	0.1
190.32	0.22
190.674	0.11
191.028	-0.07
191.383	0.1
191.737	-0.05
192.091	0
192.445	-0.03
192.799	-0.01
193.153	0.04
193.507	0.03
193.861	0.05
194.215	-0.06
194.569	-0.1
194.923	0.02
195.277	-0.12
195.631	-0.07
195.985	-0.01
196.339	-0.09
196.693	-0.06
197.047	-0.02
197.401	0
197.755	0.03
198.109	0.03
198.462	0.05
198.816	0.04
199.17	0.05
199.524	0.06
199.878	0.03
200.231	0.08
200.585	0.08
200.939	0.08
201.292	0.06
201.646	0.06
202	0.07
202.353	0.08
202.707	0.05
203.061	0.12
203.414	0.13
203.768	0.11
204.121	0.12
204.475	0.12
204.828	0.11
205.182	0.11
205.535	0.1
205.889	0.11
206.242	0.12
206.596	0.13
206.949	0.12
207.302	0.14
207.656	0.13
208.009	0.13
208.362	0.11
208.716	0.13
209.069	0.14
209.422	0.11
209.776	0.09
210.129	0.07
210.482	0.04
210.835	0.03
211.188	0.02
211.542	0.03
211.895	0.03
212.248	0.04
212.601	0.04
212.954	0.04
213.307	0.05
213.66	0.07
214.013	0.08
214.366	0.12
214.719	0.11
215.072	0.12
215.425	0.12
215.778	0.13
216.131	0.11
216.484	0.13
216.837	0.14
217.19	0.17
217.543	0.15
217.896	0.16
218.249	0.14
218.602	0.16
218.954	0.16
219.307	0.16
219.66	0.17
