Data from 20250407_mbg_5_84_800uM_Absorbance__68__12-46-24-088.txt Node

Date: Mon Apr 07 12:46:24 CDT 2025
User: z670b875
Spectrometer: HR200277
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 5
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 5
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2110
>>>>>Begin Spectral Data<<<<<
185.005	0.74
185.359	0.64
185.714	1.25
186.068	-0
186.423	-0
186.777	-0
187.131	0.06
187.486	0.93
187.84	0.72
188.194	0.52
188.549	0.5
188.903	0.7
189.257	1.25
189.612	-0
189.966	-0
190.32	-0
190.674	-0
191.028	-0
191.383	-0
191.737	-0
192.091	-0
192.445	-0
192.799	-0
193.153	-0
193.507	-0
193.861	-0
194.215	0.81
194.569	0.46
194.923	0.61
195.277	1.37
195.631	-0
195.985	-0
196.339	-0
196.693	0.85
197.047	0.58
197.401	0.78
197.755	1.46
198.109	0.8
198.462	1.32
198.816	0.58
199.17	0.55
199.524	0.39
199.878	0.44
200.231	0.76
200.585	1.54
200.939	-0
201.292	0.95
201.646	0.73
202	0.87
202.353	0.58
202.707	0.75
203.061	0.52
203.414	0.58
203.768	0.48
204.121	0.4
204.475	0.25
204.828	0.24
205.182	0.32
205.535	0.31
205.889	0.33
206.242	0.36
206.596	0.36
206.949	0.36
207.302	0.33
207.656	0.24
208.009	0.21
208.362	0.24
208.716	0.25
209.069	0.21
209.422	0.22
209.776	0.19
210.129	0.2
210.482	0.02
210.835	0.04
211.188	0.09
211.542	0.14
211.895	0.16
212.248	0.15
212.601	0.14
212.954	0.16
213.307	0.13
213.66	0.14
214.013	0.15
214.366	0.41
214.719	0.38
215.072	0.32
215.425	0.3
215.778	0.34
216.131	0.38
216.484	0.37
216.837	0.36
217.19	0.47
217.543	0.49
217.896	0.45
218.249	0.41
218.602	0.4
218.954	0.36
219.307	0.33
219.66	0.3
220.013	0.27
220.365	0.28
220.718	0.25
221.071	0.22
221.424	0.2
221.776	0.24
222.129	0.23
222.481	0.25
222.834	0.23
223.187	0.26
223.539	0.22
223.892	0.22
224.244	0.2
224.597	0.23
224.949	0.22
225.302	0.22
225.654	0.2
226.007	0.26
226.359	0.23
226.712	0.27
227.064	0.3
227.417	0.36
227.769	0.37
228.121	0.4
228.474	0.42
228.826	0.42
229.178	0.45
229.53	0.43
229.883	0.42
230.235	0.45
230.587	0.45
230.939	0.43
231.292	0.45
231.644	0.46
231.996	0.47
232.348	0.46
232.7	0.49
233.052	0.5
