Data from 20250407_mbg_5_84_800uM_Absorbance__668__14-29-08-239.txt Node

Date: Mon Apr 07 14:29:08 CDT 2025
User: z670b875
Spectrometer: HR200277
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 5
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 5
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2110
>>>>>Begin Spectral Data<<<<<
185.005	0.54
185.359	0.59
185.714	1.34
186.068	-0
186.423	1.63
186.777	-0
187.131	0.08
187.486	0.38
187.84	0.18
188.194	0.22
188.549	0.33
188.903	0.44
189.257	0.55
189.612	0.66
189.966	-0
190.32	-0
190.674	-0
191.028	-0
191.383	-0
191.737	-0
192.091	-0
192.445	-0
192.799	1.27
193.153	1.04
193.507	1.58
193.861	0.51
194.215	0.54
194.569	0.4
194.923	0.51
195.277	0.52
195.631	0.97
195.985	-0
196.339	1.07
196.693	1.48
197.047	1.25
197.401	1.1
197.755	1.06
198.109	0.44
198.462	0.4
198.816	0.29
199.17	0.35
199.524	0.38
199.878	0.33
200.231	0.37
200.585	0.46
200.939	0.43
201.292	0.4
201.646	0.46
202	0.63
202.353	0.49
202.707	0.62
203.061	0.46
203.414	0.39
203.768	0.33
204.121	0.4
204.475	0.25
204.828	0.24
205.182	0.3
205.535	0.29
205.889	0.22
206.242	0.27
206.596	0.24
206.949	0.15
207.302	0.16
207.656	0.13
208.009	0.1
208.362	0.14
208.716	0.17
209.069	0.13
209.422	0.09
209.776	0.09
210.129	0.11
210.482	-0.01
210.835	0.05
211.188	0.12
211.542	0.14
211.895	0.14
212.248	0.14
212.601	0.11
212.954	0.12
213.307	0.14
213.66	0.12
214.013	0.12
214.366	0.3
214.719	0.3
215.072	0.19
215.425	0.18
215.778	0.23
216.131	0.21
216.484	0.21
216.837	0.22
217.19	0.25
217.543	0.29
217.896	0.26
218.249	0.22
218.602	0.2
218.954	0.2
219.307	0.17
219.66	0.16
220.013	0.15
220.365	0.16
220.718	0.16
221.071	0.15
221.424	0.15
221.776	0.16
222.129	0.19
222.481	0.21
222.834	0.2
223.187	0.23
223.539	0.2
223.892	0.21
224.244	0.19
224.597	0.18
224.949	0.19
225.302	0.17
225.654	0.16
226.007	0.17
226.359	0.15
226.712	0.19
227.064	0.23
227.417	0.26
227.769	0.27
228.121	0.28
228.474	0.31
228.826	0.31
229.178	0.35
229.53	0.34
229.883	0.34
230.235	0.36
230.587	0.36
230.939	0.36
231.292	0.38
231.644	0.4
231.996	0.4
232.348	0.41
232.7	0.43
233.052	0.44
233.404	0.49
233.757	0.49
234.109	0.5
234.461	0.52
234.813	0.54
235.165	0.56
235.517	0.59
235.869	0.62
236.221	0.65
236.572	0.67
236.924	0.71
237.276	0.73
237.628	0.77
237.98	0.79
238.332	0.82
238.684	0.85
239.035	0.87
239.387	0.89
239.739	0.92
240.091	0.94
240.442	0.97
240.794	0.97
241.146	0.99
241.498	1.02
241.849	1.05
242.201	1.07
242.553	1.09
242.904	1.12
243.256	1.13
243.607	1.15
243.959	1.17
244.31	1.19
244.662	1.23
245.013	1.25
245.365	1.26
245.716	1.28
246.068	1.28
246.419	1.29
246.771	1.31
247.122	1.32
247.473	1.32
247.825	1.34
248.176	1.34
248.527	1.34
248.879	1.33
249.23	1.33
249.581	1.33
249.933	1.34
250.284	1.33
250.635	1.33
250.986	1.32
251.337	1.3
251.689	1.28
252.04	1.27
252.391	1.26
252.742	1.25
253.093	1.23
253.444	1.21
253.795	1.19
254.146	1.17
254.497	1.15
254.848	1.13
255.199	1.12
255.55	1.1
255.901	1.09
256.252	1.07
256.603	1.06
256.954	1.04
257.305	1.02
257.656	1.01
258.007	1
258.357	0.99
258.708	0.98
259.059	0.97
259.41	0.96
259.761	0.95
260.111	0.94
260.462	0.94
260.813	0.93
261.163	0.92
261.514	0.92
261.865	0.91
262.215	0.9
262.566	0.9
262.917	0.89
263.267	0.88
263.618	0.88
263.968	0.87
264.319	0.87
264.669	0.87
265.02	0.86
265.37	0.86
265.721	0.86
266.071	0.85
266.422	0.85
266.772	0.84
267.122	0.84
267.473	0.84
267.823	0.83
268.173	0.82
268.524	0.81
268.874	0.81
269.224	0.8
269.574	0.79
269.925	0.78
270.275	0.77
270.625	0.76
270.975	0.75
271.326	0.75
271.676	0.74
272.026	0.73
272.376	0.72
272.726	0.72
273.076	0.71
273.426	0.7
273.776	0.69
274.126	0.69
274.476	0.68
274.826	0.67
275.176	0.67
275.526	0.66
275.876	0.65
276.226	0.63
276.576	0.62
276.926	0.61
277.276	0.6
277.625	0.59
277.975	0.57
278.325	0.56
278.675	0.55
279.025	0.54
279.374	0.53
279.724	0.52
280.074	0.51
280.424	0.5
280.773	0.49
281.123	0.48
281.473	0.48
281.822	0.47
282.172	0.46
282.521	0.45
282.871	0.44
283.221	0.44
283.57	0.43
283.92	0.42
284.269	0.42
284.619	0.41
284.968	0.4
285.317	0.4
285.667	0.39
286.016	0.39
286.366	0.38
286.715	0.37
287.064	0.37
287.414	0.36
287.763	0.36
288.112	0.36
288.462	0.35
288.811	0.35
289.16	0.34
289.509	0.33
289.859	0.33
290.208	0.32
290.557	0.32
290.906	0.31
291.255	0.31
291.604	0.3
291.954	0.3
292.303	0.29
292.652	0.29
293.001	0.28
293.35	0.28
293.699	0.27
294.048	0.27
294.397	0.26
294.746	0.26
295.095	0.25
295.444	0.25
295.793	0.24
296.141	0.24
296.49	0.23
296.839	0.23
297.188	0.23
297.537	0.22
297.886	0.22
298.234	0.21
298.583	0.21
298.932	0.21
299.281	0.2
299.629	0.2
299.978	0.2
300.327	0.19
300.675	0.19
301.024	0.19
301.373	0.18
301.721	0.18
302.07	0.18
302.418	0.17
302.767	0.17
303.115	0.17
303.464	0.16
303.812	0.16
304.161	0.16
304.509	0.16
304.858	0.15
305.206	0.15
305.555	0.15
305.903	0.14
306.251	0.14
306.6	0.14
306.948	0.14
307.296	0.13
307.645	0.13
307.993	0.13
308.341	0.13
308.689	0.13
309.038	0.12
309.386	0.12
309.734	0.12
310.082	0.12
310.43	0.12
310.778	0.11
311.127	0.11
311.475	0.11
311.823	0.11
312.171	0.1
312.519	0.1
312.867	0.1
313.215	0.1
313.563	0.1
313.911	0.1
314.259	0.1
314.607	0.09
314.955	0.09
315.303	0.09
315.65	0.09
315.998	0.09
316.346	0.08
316.694	0.08
317.042	0.08
317.389	0.08
317.737	0.08
318.085	0.08
318.433	0.07
318.78	0.07
319.128	0.07
319.476	0.07
319.823	0.07
320.171	0.07
320.519	0.07
320.866	0.06
321.214	0.06
321.561	0.06
321.909	0.06
322.257	0.06
322.604	0.06
322.952	0.06
323.299	0.06
323.646	0.06
323.994	0.05
324.341	0.05
324.689	0.05
325.036	0.05
325.383	0.05
325.731	0.05
326.078	0.05
326.425	0.05
326.773	0.05
327.12	0.05
327.467	0.04
327.814	0.04
328.162	0.04
328.509	0.04
328.856	0.04
329.203	0.04
329.55	0.04
329.898	0.04
330.245	0.03
330.592	0.03
330.939	0.03
331.286	0.03
331.633	0.03
331.98	0.03
332.327	0.03
332.674	0.03
333.021	0.03
333.368	0.03
333.715	0.03
334.062	0.03
334.408	0.03
334.755	0.03
335.102	0.03
335.449	0.02
335.796	0.02
336.143	0.02
336.489	0.02
336.836	0.02
337.183	0.02
337.53	0.02
337.876	0.02
