Data from 20250407_mbg_5_84_800uM_Absorbance__602__14-17-50-223.txt Node

Date: Mon Apr 07 14:17:50 CDT 2025
User: z670b875
Spectrometer: HR200277
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 5
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 5
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2110
>>>>>Begin Spectral Data<<<<<
185.005	0.51
185.359	-0
185.714	-0
186.068	-0
186.423	-0
186.777	-0
187.131	0.19
187.486	0.34
187.84	0.26
188.194	0.38
188.549	0.52
188.903	0.78
189.257	-0
189.612	-0
189.966	-0
190.32	-0
190.674	-0
191.028	-0
191.383	-0
191.737	1.16
192.091	0.8
192.445	0.67
192.799	0.52
193.153	0.51
193.507	0.31
193.861	0.18
194.215	0.14
194.569	0.14
194.923	0.24
195.277	0.35
195.631	0.4
195.985	0.61
196.339	0.3
196.693	0.17
197.047	0.14
197.401	0.35
197.755	0.51
198.109	0.4
198.462	0.25
198.816	0.18
199.17	0.14
199.524	0.11
199.878	0.11
200.231	0.18
200.585	0.23
200.939	0.22
201.292	0.19
201.646	0.19
202	0.18
202.353	0.2
202.707	0.23
203.061	0.25
203.414	0.34
203.768	0.29
204.121	0.34
204.475	0.21
204.828	0.23
205.182	0.25
205.535	0.22
205.889	0.25
206.242	0.2
206.596	0.19
206.949	0.12
207.302	0.09
207.656	0.04
208.009	0.02
208.362	0.05
208.716	0.07
209.069	0.06
209.422	0.07
209.776	0.04
210.129	0.07
210.482	-0.06
210.835	-0.05
211.188	0
211.542	0.02
211.895	0.02
212.248	0.04
212.601	0.02
212.954	0.04
213.307	0.05
213.66	0.06
214.013	0.07
214.366	0.24
214.719	0.25
215.072	0.19
215.425	0.19
215.778	0.23
216.131	0.25
216.484	0.21
216.837	0.21
217.19	0.22
217.543	0.22
217.896	0.2
218.249	0.18
218.602	0.17
218.954	0.17
219.307	0.17
219.66	0.16
220.013	0.14
220.365	0.17
220.718	0.15
221.071	0.14
221.424	0.14
221.776	0.15
222.129	0.18
222.481	0.2
222.834	0.15
223.187	0.15
223.539	0.12
223.892	0.14
224.244	0.13
224.597	0.14
224.949	0.14
225.302	0.13
